Timestamp,Do you agree with the statement above?,What is your gender?,What is your current semester?,"ELECTIVE (DSC651 - DATA REPRESENTATION AND REPORTING TECHNIQUES, CSC683 - GAME DEVELOPMENT)",CSC662 - COMPUTER SECURITY,"ELECTIVE (ISP610 - BUSINESS DATA ANALYTICS, CSC574 - DYNAMIC WEB APPLICATION DEVELOPMENT)",CSC650 - PROJECT,"ICT652 - ETHICAL, SOCIAL, AND PROFESSIONAL ISSUES IN ICT",How confident are you in evaluating the credibility of online sources and citing information ethically for academic projects? (Part 6),"How well do you practice safe, legal, and responsible use of technology, including respecting copyright and maintaining online privacy? (Part 6)","How effectively can you use digital tools to analyze problems, manage projects, and make informed decisions? (Part 6)","How comfortable are you with learning new technologies, troubleshooting technical issues, and adapting to emerging software platforms? (Part 6)",How proficient are you at creating digital content and communicating technical information to different audiences using various digital media? (Part 6),How confident are you in your ability to design and implement algorithms to solve complex problems? (Part 6),How comfortable are you with version control systems like Git for managing and collaborating on code projects? (Part 6),How proficient are you at writing unit tests and ensuring code reliability through test-driven development (TDD)? (Part 6),How well can you analyze and optimize the performance of a program? (Part 6),"How comfortable are you with integrating external libraries, APIs, or frameworks into your programming projects? (Part 6)",I am confident in using SQL and Python for data analysis and database queries (Part 6),"I can effectively process and analyze large datasets using big data tools like Hadoop, Spark, and Hive (Part 6)",I am comfortable applying machine learning techniques and algorithms like logistic regression and supervised learning to solve data-driven problems (Part 6),"I can manage and maintain databases using tools such as MySQL, R, and data administration techniques (Part 6)","I can prepare and present data-driven insights using data visualization and reporting tools like Excel, PPT, and dashboards (Part 6)",CSC580 - PARALLEL PROCESSING,CSC645 - ALGORITHM ANALYSIS AND DESIGN,CSC649 - SPECIAL TOPICS IN COMPUTER SCIENCE,CSP600 - PROJECT FORMULATION,ENT600 - TECHNOLOGY ENTREPRENEURSHIP,"ELECTIVE (STA404 - STATISTICS FOR BUSINESS AND SOCIAL SCIENCES, CSC557 - MOBILE PROGRAMMING)","FOREIGN LANGAUGE (E.G., TMC501, ETC)",How confident are you in evaluating the credibility of online sources and citing information ethically for academic projects? (Part 5),"How well do you practice safe, legal, and responsible use of technology, including respecting copyright and maintaining online privacy? (Part 5)","How effectively can you use digital tools to analyze problems, manage projects, and make informed decisions? (Part 5)","How comfortable are you with learning new technologies, troubleshooting technical issues, and adapting to emerging software platforms? (Part 5)",How proficient are you at creating digital content and communicating technical information to different audiences using various digital media? (Part 5),How confident are you in your ability to design and implement algorithms to solve complex problems? (Part 5),How comfortable are you with version control systems like Git for managing and collaborating on code projects? (Part 5),How proficient are you at writing unit tests and ensuring code reliability through test-driven development (TDD)? (Part 5),How well can you analyze and optimize the performance of a program? (Part 5),"How comfortable are you with integrating external libraries, APIs, or frameworks into your programming projects? (Part 5)",I am confident in using SQL and Python for data analysis and database queries (Part 5),"I can effectively process and analyze large datasets using big data tools like Hadoop, Spark, and Hive (Part 5)",I am comfortable applying machine learning techniques and algorithms like logistic regression and supervised learning to solve data-driven problems (Part 5),"I can manage and maintain databases using tools such as MySQL, R, and data administration techniques (Part 5)","I can prepare and present data-driven insights using data visualization and reporting tools like Excel, PPT, and dashboards (Part 5)",CSC508 - DATA STRUCTURES,CSC569 - PRINCIPLES OF COMPILERS,CSC577 - SOFTWARE ENGINEERING - THEORIES AND PRINCIPLES,CSC584 - ENTERPRISE PROGRAMMING,ELC650 - ENGLISH FOR PROFESSIONAL INTERACTION,"ELECTIVE (ISP565 - DATA MINING, CSC566 - IMAGE PROCESSING)","FOREIGN LANGUAGE (E.G., TMC451, ETC)",How confident are you in evaluating the credibility of online sources and citing information ethically for academic projects? (Part 4),"How well do you practice safe, legal, and responsible use of technology, including respecting copyright and maintaining online privacy? (Part 4)","How effectively can you use digital tools to analyze problems, manage projects, and make informed decisions? (Part 4)","How comfortable are you with learning new technologies, troubleshooting technical issues, and adapting to emerging software platforms? (Part 4)",How proficient are you at creating digital content and communicating technical information to different audiences using various digital media? (Part 4),How confident are you in your ability to design and implement algorithms to solve complex problems? (Part 4),How comfortable are you with version control systems like Git for managing and collaborating on code projects? (Part 4),How proficient are you at writing unit tests and ensuring code reliability through test-driven development (TDD)? (Part 4),How well can you analyze and optimize the performance of a program? (Part 4),"How comfortable are you with integrating external libraries, APIs, or frameworks into your programming projects? (Part 4)",I am confident in using SQL and Python for data analysis and database queries (Part 4),"I can effectively process and analyze large datasets using big data tools like Hadoop, Spark, and Hive (Part 4)",I am comfortable applying machine learning techniques and algorithms like logistic regression and supervised learning to solve data-driven problems (Part 4),"I can manage and maintain databases using tools such as MySQL, R, and data administration techniques (Part 4)","I can prepare and present data-driven insights using data visualization and reporting tools like Excel, PPT, and dashboards (Part 4)",CSC435 - OBJECT ORIENTED PROGRAMMING,CSC510 - DISCRETE STRUCTURES,CSC520 - PRINCIPLES OF OPERATING SYSTEMS,CSC583 - ARTIFICIAL INTELLIGENCE ALGORITHMS,ELC501 - ENGLISH FOR CRITICAL ACADEMIC READING,"CO-CURRICULAR (E.G., HBU131, ETC)",MAT423 - LINEAR ALGEBRA I,"FOREIGN LANGUAGE (E.G., TMC401, ETC)",How confident are you in evaluating the credibility of online sources and citing information ethically for academic projects? (Part 3),"How well do you practice safe, legal, and responsible use of technology, including respecting copyright and maintaining online privacy? (Part 3)","How effectively can you use digital tools to analyze problems, manage projects, and make informed decisions? (Part 3)","How comfortable are you with learning new technologies, troubleshooting technical issues, and adapting to emerging software platforms? (Part 3)",How proficient are you at creating digital content and communicating technical information to different audiences using various digital media? (Part 3),How confident are you in your ability to design and implement algorithms to solve complex problems? (Part 3),How comfortable are you with version control systems like Git for managing and collaborating on code projects? (Part 3),How proficient are you at writing unit tests and ensuring code reliability through test-driven development (TDD)? (Part 3),How well can you analyze and optimize the performance of a program? (Part 3),"How comfortable are you with integrating external libraries, APIs, or frameworks into your programming projects? (Part 3)",I am confident in using SQL and Python for data analysis and database queries (Part 3),"I can effectively process and analyze large datasets using big data tools like Hadoop, Spark, and Hive (Part 3)",I am comfortable applying machine learning techniques and algorithms like logistic regression and supervised learning to solve data-driven problems (Part 3),"I can manage and maintain databases using tools such as MySQL, R, and data administration techniques (Part 3)","I can prepare and present data-driven insights using data visualization and reporting tools like Excel, PPT, and dashboards (Part 3)",CSC404 - PROGRAMMING II,CTU554 - VALUES AND CIVILIZATION II,"CO-CURRICULAR (E.G., HBU121, ETC)",ICT502 - DATABASE ENGINEERING,ITT400 - INTRODUCTION TO DATA COMMUNICATION AND NETWORKING,MAT421 - CALCULUS I,STA416 - APPLIED PROBABILITY AND STATISTICS,How confident are you in evaluating the credibility of online sources and citing information ethically for academic projects? (Part 2),"How well do you practice safe, legal, and responsible use of technology, including respecting copyright and maintaining online privacy? (Part 2)","How effectively can you use digital tools to analyze problems, manage projects, and make informed decisions? (Part 2)","How comfortable are you with learning new technologies, troubleshooting technical issues, and adapting to emerging software platforms? (Part 2)",How proficient are you at creating digital content and communicating technical information to different audiences using various digital media? (Part 2),How confident are you in your ability to design and implement algorithms to solve complex problems? (Part 2),How comfortable are you with version control systems like Git for managing and collaborating on code projects? (Part 2),How proficient are you at writing unit tests and ensuring code reliability through test-driven development (TDD)? (Part 2),How well can you analyze and optimize the performance of a program? (Part 2),"How comfortable are you with integrating external libraries, APIs, or frameworks into your programming projects? (Part 2)",I am confident in using SQL and Python for data analysis and database queries (Part 2),"I can effectively process and analyze large datasets using big data tools like Hadoop, Spark, and Hive (Part 2)",I am comfortable applying machine learning techniques and algorithms like logistic regression and supervised learning to solve data-driven problems (Part 2),"I can manage and maintain databases using tools such as MySQL, R, and data administration techniques (Part 2)","I can prepare and present data-driven insights using data visualization and reporting tools like Excel, PPT, and dashboards (Part 2)",CSC402 - PROGRAMMING I,CSC413 - INTRODUCTION TO INTERACTIVE MULTIMEDIA,CSC429 - COMPUTER ORGANIZATION AND ARCHITECTURE,CTU552 - PHILOSOPHY AND CURRENT ISSUES,"CO-CURRICULAR (E.G., HBU111, ETC)",ICT450 - DATABASE DESIGN AND DEVELOPMENT,MAT406 - FOUNDATION MATHEMATICS,How confident are you in evaluating the credibility of online sources and citing information ethically for academic projects? (Part 1),"How well do you practice safe, legal, and responsible use of technology, including respecting copyright and maintaining online privacy? (Part 1)","How effectively can you use digital tools to analyze problems, manage projects, and make informed decisions? (Part 1)","How comfortable are you with learning new technologies, troubleshooting technical issues, and adapting to emerging software platforms? (Part 1)",How proficient are you at creating digital content and communicating technical information to different audiences using various digital media? (Part 1),How confident are you in your ability to design and implement algorithms to solve complex problems? (Part 1),How comfortable are you with version control systems like Git for managing and collaborating on code projects? (Part 1),How proficient are you at writing unit tests and ensuring code reliability through test-driven development (TDD)? (Part 1),How well can you analyze and optimize the performance of a program? (Part 1),"How comfortable are you with integrating external libraries, APIs, or frameworks into your programming projects? (Part 1)",I am confident in using SQL and Python for data analysis and database queries (Part 1),"I can effectively process and analyze large datasets using big data tools like Hadoop, Spark, and Hive (Part 1)",I am comfortable applying machine learning techniques and algorithms like logistic regression and supervised learning to solve data-driven problems (Part 1),"I can manage and maintain databases using tools such as MySQL, R, and data administration techniques (Part 1)","I can prepare and present data-driven insights using data visualization and reporting tools like Excel, PPT, and dashboards (Part 1)"
6/20/2025 6:29:21,Yes,Male,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C+,C,C,B-,A+,B-,C+,4,4,3,3,5,3,3,3,5,4,5,4,3,5,5,B-,B-,C,B-,A,C,C-,B-,5,4,2,5,3,3,1,4,3,2,5,2,1,2,3,C+,C,B-,A,A+,B+,A-,1,5,5,1,1,4,3,1,4,1,2,4,3,2,2,C,C+,C,C,C,B-,C,4,3,2,3,5,1,3,5,3,4,3,2,3,1,5
6/20/2025 11:42:48,Yes,Male,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-,A+,A,A+,C-,A,C-,1,2,1,2,1,2,1,2,2,1,1,1,1,2,2,A,A,B+,B+,A,B,B,1,1,3,5,1,3,2,2,2,1,3,3,5,4,2
6/20/2025 13:05:09,Yes,Male,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/20/2025 16:46:27,Yes,Male,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-,C+,B-,C,B-,B,B-,3,4,3,4,5,3,3,3,4,3,3,5,4,3,3
6/21/2025 4:16:16,Yes,Male,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C+,C,C,C,B+,C,B,2,1,1,2,2,1,1,1,2,2,2,1,1,2,2,B+,A-,A-,A-,B+,A-,A+,2,4,3,3,3,1,1,2,4,2,4,1,2,1,3
6/22/2025 0:42:05,Yes,Female,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A+,B+,A-,A,C-,A,D+,B,1,1,2,1,2,1,2,2,1,2,2,2,2,1,1,A+,B+,A+,A+,A-,C+,C-,3,4,5,1,4,3,2,1,1,3,2,4,5,1,2,A+,A+,A-,A-,B+,B+,C-,1,3,4,1,5,2,3,5,4,5,3,3,4,1,5
6/22/2025 0:55:33,Yes,Female,6,,,,,,,,,,,,,,,,,,,,,A-,B,B+,A,D+,B+,A,4,3,5,5,3,5,3,3,3,5,5,3,5,4,4,B,B+,A-,A-,D+,A-,D+,4,5,2,4,2,4,3,5,3,4,1,1,1,1,3,B,A-,A-,B,B-,A-,B,A-,5,5,1,1,2,4,2,2,2,1,2,2,4,4,2,B,A-,B,B-,C+,C+,C+,4,3,1,4,5,5,5,1,1,5,2,5,4,2,2,B+,A-,B+,B,B,A-,D+,2,1,3,5,4,2,1,4,5,3,2,3,4,4,5
6/22/2025 8:28:00,Yes,Male,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,B+,A+,A-,C,A,B-,5,5,3,4,4,3,3,3,3,4,3,4,5,5,4,A-,B+,B+,A-,B+,A-,B-,5,4,2,2,4,3,5,3,1,3,5,5,1,3,2
6/22/2025 8:32:01,Yes,Female,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A+,A+,A,A+,D+,B+,C+,1,2,1,1,1,2,2,1,2,1,1,1,2,2,2,A-,B,B,A-,A-,C,B-,4,2,1,2,4,1,3,4,4,3,1,2,1,5,1
6/22/2025 11:31:14,Yes,Male,7,B+,A+,D+,B+,A,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,B+,A-,A-,A,D+,B+,D+,4,3,4,3,1,2,5,1,5,1,5,5,2,1,3,A,A,A+,A+,C,A-,A,5,4,1,3,2,2,3,3,5,5,1,3,3,4,4,B+,A,B+,B+,B+,A-,D+,A,3,5,1,5,4,3,4,2,1,1,1,4,1,1,2,A-,B+,B+,C+,B+,B,B-,2,1,4,1,5,1,2,5,1,5,4,4,3,1,2,A,A,B+,A,A+,C+,D+,3,3,1,3,1,4,2,2,4,2,3,4,4,2,4
6/22/2025 16:23:58,Yes,Female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/2025 17:14:13,Yes,Male,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B+,A-,B+,B,B+,B+,A+,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,B,B+,A-,A-,B,D+,B+,5,2,2,2,4,5,3,2,2,4,1,1,1,2,1
6/22/2025 17:38:09,Yes,Male,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/2025 3:05:15,Yes,Female,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C+,C+,C,C,C+,B-,B+,A-,4,5,3,4,3,5,4,4,4,5,4,4,3,3,3,B-,C+,B-,C+,B,C-,B+,1,5,3,5,5,5,1,1,1,1,2,4,4,5,4,C,C+,B-,C,C+,B-,B+,4,1,4,2,2,2,1,3,2,5,3,5,4,5,3
6/23/2025 4:20:59,Yes,Female,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,A-,A+,A-,A-,B,B,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1
6/23/2025 22:48:24,Yes,Male,7,B+,B-,A-,B,B,1,2,3,2,2,1,2,2,1,1,1,1,2,2,1,B-,C+,C+,C,B+,B-,C,5,3,3,4,5,5,3,5,3,3,2,5,3,4,2,B-,B-,C,C,C-,B-,C+,5,4,4,5,4,1,4,4,3,3,2,1,5,1,3,B-,B-,C+,B-,C-,C+,C-,A+,5,4,3,4,2,3,3,2,2,3,1,4,5,3,4,C+,C+,B-,D+,C+,A+,D+,2,2,3,5,1,1,4,2,1,4,1,5,3,2,5,B-,B-,C+,C,B-,B,B-,1,2,3,1,1,4,4,3,2,5,2,4,1,2,3
6/24/2025 4:49:04,Yes,Female,6,,,,,,,,,,,,,,,,,,,,,B,B,B+,A-,A+,B+,B-,4,4,4,4,3,3,3,3,4,4,5,5,5,5,4,A-,B+,B,A-,C,A-,C+,5,5,3,2,2,4,3,3,3,3,3,4,4,2,5,A-,B+,B+,B+,A-,B,B,B,1,1,1,4,1,3,3,5,1,4,3,1,3,5,4,A-,B+,B+,D+,A,C+,C+,2,4,5,3,2,1,3,2,2,4,4,5,4,5,3,B,B,B+,B,B+,A,B+,4,4,3,1,2,2,1,4,5,4,4,5,5,2,2
6/24/2025 12:32:30,Yes,Female,6,,,,,,,,,,,,,,,,,,,,,B+,A-,B,A,C+,B+,D+,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,B,A-,B,B,A,B,C-,3,1,1,5,5,4,4,2,1,3,3,3,4,1,4,B,B,B,B,A-,A-,B,A,5,1,2,3,2,3,2,2,5,1,1,5,4,2,1,B+,B,B,C-,A-,B+,B-,4,2,4,1,3,3,5,2,4,5,4,2,1,3,3,B,A-,B+,B,B,C+,A+,1,5,1,3,4,4,2,3,4,4,1,4,2,3,5
6/24/2025 19:25:23,Yes,Female,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,A+,B+,B+,A+,A-,A,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1
6/24/2025 20:27:02,Yes,Female,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,A-,A+,B+,B+,C,C-,1,1,1,1,2,1,2,2,1,1,2,2,2,2,1
6/24/2025 21:43:46,Yes,Female,6,,,,,,,,,,,,,,,,,,,,,A,B+,B+,A+,A+,A-,C-,5,3,4,4,5,4,4,3,3,3,5,3,3,5,3,B+,A+,A,A+,A-,B+,C,5,1,2,5,2,1,1,2,1,1,4,4,3,2,3,A+,A,B+,A,B+,A,B-,B-,5,4,4,5,5,2,3,4,5,2,3,2,1,3,3,A+,A+,A+,B+,D+,A+,D+,5,4,5,1,1,1,3,1,2,4,3,5,5,5,4,A,A,A+,A-,A,B+,B+,5,3,2,5,1,5,5,5,1,3,5,1,1,4,2
6/25/2025 3:21:11,Yes,Male,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2025 9:03:10,Yes,Male,6,,,,,,,,,,,,,,,,,,,,,A-,A,A-,C,C-,A,C+,4,3,3,4,4,3,5,4,4,3,3,3,5,5,5,A,A+,A,A+,D+,A,B-,5,1,1,1,2,2,2,1,3,5,5,2,3,4,2,B+,A-,A,B+,C-,A+,C,B-,5,2,2,4,1,3,3,5,5,3,4,4,1,5,2,A,B+,A-,A-,A+,D+,B-,3,4,1,5,4,4,4,3,1,2,3,4,5,3,5,A+,A+,A,B+,A,B+,C,5,4,3,4,1,4,5,5,4,1,2,5,4,2,1
6/25/2025 16:44:29,Yes,Female,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B+,A-,B+,B,A,A-,A,2,1,2,1,1,2,1,2,2,1,1,2,1,1,2,A-,A,B+,A,A,D+,B,2,2,1,5,5,3,3,1,4,1,5,1,2,2,1
6/26/2025 3:23:17,Yes,Female,6,,,,,,,,,,,,,,,,,,,,,A,B+,A,B+,B,A,B+,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,A,A-,A-,A,C+,A,B+,2,1,5,1,4,1,3,1,1,5,2,2,2,1,5,A-,B+,A+,A+,B-,B+,A+,B+,4,5,3,1,1,5,3,2,5,3,1,2,1,1,5,B+,A+,A,C,C-,A,C+,5,5,3,5,4,4,3,4,5,1,5,5,2,2,1,B+,B+,A-,A,B+,A-,C,2,1,2,4,5,1,3,4,2,5,3,1,2,3,3
6/26/2025 5:29:06,Yes,Female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/26/2025 12:58:57,Yes,Male,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/26/2025 22:30:26,Yes,Female,6,,,,,,,,,,,,,,,,,,,,,A,A+,A-,A+,D+,B+,D+,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,B+,A-,A+,A+,A,B+,A-,5,1,2,3,3,3,2,2,1,1,2,4,1,1,2,A+,B+,A+,A-,A,A,D+,D+,2,4,4,3,1,2,4,1,3,2,3,1,1,1,4,A+,A+,A,C+,C-,A-,A-,2,1,3,5,4,5,5,3,3,2,1,4,5,3,4,A-,A+,A+,A-,B+,A+,D+,4,5,5,2,1,1,4,5,4,5,1,5,4,5,5
6/27/2025 2:08:00,Yes,Female,6,,,,,,,,,,,,,,,,,,,,,A,A-,A-,A,C,A+,A,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,A+,A+,A,A-,C,A,C+,2,2,1,5,3,1,4,1,4,2,5,1,2,3,4,A-,A,A,A-,A,A,C,B-,4,2,3,4,4,4,4,1,4,1,4,5,2,5,5,A,A-,A,A+,B+,C-,A-,1,5,3,4,2,5,5,1,4,3,2,1,2,3,1,B+,B+,A,A,A+,A+,A,4,2,5,3,3,3,4,4,3,2,4,2,4,2,4
6/27/2025 2:16:37,Yes,Female,6,,,,,,,,,,,,,,,,,,,,,B+,A-,B+,B-,A-,B,B,1,2,1,2,2,1,2,2,1,1,1,1,2,2,1,B,B+,A-,B,B-,A-,C,1,4,3,1,3,5,2,1,3,2,5,2,5,3,3,A-,A-,A-,B,A+,B,B,B,5,2,5,3,3,2,5,4,3,5,3,3,1,5,2,B+,B+,B+,A,A,C+,D+,1,4,2,1,5,1,4,5,1,4,1,1,4,3,3,B+,B,B,A-,B,A+,C-,1,4,1,3,2,5,2,3,1,1,3,4,2,2,5
6/27/2025 5:37:07,Yes,Female,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B+,B+,B,B+,A-,C,B,5,5,5,3,5,4,3,5,4,3,5,3,4,3,3
6/27/2025 9:38:06,Yes,Female,6,,,,,,,,,,,,,,,,,,,,,A-,A-,B+,C-,C+,B+,A,5,4,3,3,4,5,4,3,4,4,5,5,5,5,4,B,B,B,B,B,B,A-,1,5,1,1,4,4,4,3,2,1,4,4,2,2,5,B+,B+,B+,B+,A-,A-,C+,B,1,2,3,1,5,3,1,1,4,3,2,2,1,2,3,B,A-,A-,D+,B-,B,A+,4,2,3,2,1,4,3,3,4,2,3,3,1,3,1,B+,A-,B+,B+,A-,A+,C,4,2,4,5,3,3,1,4,3,1,5,2,1,3,5
6/27/2025 15:15:34,Yes,Male,6,,,,,,,,,,,,,,,,,,,,,B+,A+,A,D+,C,A,C-,5,5,4,3,4,3,3,5,5,3,5,4,4,4,3,B+,A-,A-,A-,B-,B+,C+,2,2,3,5,5,3,5,3,5,3,3,4,2,3,3,A+,A,B+,B+,C,B+,B-,A,2,3,4,2,3,1,5,3,4,3,2,1,2,4,3,A+,A+,B+,A-,D+,C+,C+,1,1,1,1,3,2,4,1,1,3,1,1,3,4,1,A-,A,A-,A-,B+,A+,B,2,1,1,5,2,5,2,3,3,2,4,3,5,1,4
6/28/2025 23:38:30,Yes,Male,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-,A-,A,A+,A+,A+,C-,5,5,3,4,3,5,5,5,4,3,3,5,3,4,5,B+,A,B+,B+,D+,B+,C-,C-,4,4,1,4,1,2,3,4,5,4,4,5,5,4,1,A,B+,A-,B+,D+,C-,A+,1,5,2,5,2,3,5,1,1,3,5,2,1,3,5,A-,A,B+,A-,B+,C,B,2,2,4,4,4,2,5,2,4,2,4,4,5,3,3
6/29/2025 7:26:03,Yes,Female,6,,,,,,,,,,,,,,,,,,,,,A-,A-,A-,B,B-,B+,C-,2,2,2,1,2,2,1,2,1,1,2,2,1,1,1,A-,B+,A-,A-,A+,B+,D+,3,1,3,5,1,5,4,1,2,1,4,1,3,5,2,B,B+,B+,B+,B,A-,C-,D+,5,2,5,1,5,3,2,3,5,2,5,3,2,4,2,B+,B+,A-,A+,C-,A+,B+,1,2,5,2,3,3,5,2,4,5,4,3,5,3,3,B,A-,B+,A-,B,A,B,1,4,1,1,5,3,3,5,2,5,1,5,3,3,4
6/29/2025 8:44:59,Yes,Female,6,,,,,,,,,,,,,,,,,,,,,C+,C+,C+,C+,D+,C+,A,5,3,3,5,4,4,3,3,4,4,5,5,3,4,4,C+,B-,C+,C,A,B-,D+,4,2,1,1,4,2,1,5,3,3,4,3,5,2,1,C,B-,C+,B-,C,C+,C-,C+,1,1,1,1,3,2,1,3,1,2,2,1,3,4,4,C,B-,C,B-,B+,A,C-,5,4,4,5,5,4,1,4,4,4,2,4,2,4,1,C+,B-,B-,C,C,B+,C+,5,2,2,5,3,1,5,1,3,3,4,5,1,3,5
6/29/2025 14:20:36,Yes,Female,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,B+,A+,A-,D+,A+,C+,B,3,5,4,4,3,3,3,5,4,3,3,4,4,4,5,B+,A+,A+,A+,B-,C+,A-,5,3,1,2,4,3,5,4,2,2,1,3,2,2,5,B+,A+,B+,A+,A-,B+,A+,1,2,3,2,5,5,5,5,2,4,4,1,1,3,4
6/30/2025 16:39:00,Yes,Female,7,B-,A,A-,C,A,5,5,4,4,5,4,5,4,4,3,4,5,4,3,4,B+,B+,A+,B+,C+,A,C+,3,2,1,5,1,2,1,3,3,3,2,2,5,5,4,B+,B+,B+,A-,B,A+,A+,5,4,2,5,5,4,2,5,3,2,5,3,2,4,1,A,A-,A+,A,C+,A-,C,B-,1,2,1,2,1,5,4,5,3,3,4,4,4,1,2,A,A,A,A-,A+,A+,C+,1,3,3,1,4,2,2,1,3,4,5,1,2,1,3,A-,A-,A+,A,A,D+,C,2,4,2,4,1,2,5,3,3,2,2,1,4,2,2
6/30/2025 16:52:35,Yes,Female,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-,B,B+,B+,A-,B-,B,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1
